"year","month","ACLED_BRD_state","ACLED_BRD_nonstate","ACLED_BRD_total","Shape_Leng","Shape_Area","ADM3_EN","ADM3_PCODE","ADM3_REF","ADM3ALT1EN","ADM3ALT2EN","ADM2_EN","ADM2_PCODE","ADM1_EN","ADM1_PCODE","ADM0_EN","ADM0_PCODE","date","validOn","validTo","GID_0","GID_1","GID_2","GID_3"
2021,12,0,10,10,0.404888396122,0.00330478366467,"Ambo town","ET040515",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040515"
2022,6,0,7,7,0.404888396122,0.00330478366467,"Ambo town","ET040515",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040515"
2022,10,1,0,1,0.404888396122,0.00330478366467,"Ambo town","ET040515",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040515"
2023,12,1,0,1,0.404888396122,0.00330478366467,"Ambo town","ET040515",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040515"
2024,5,3,0,3,0.404888396122,0.00330478366467,"Ambo town","ET040515",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040515"
2024,12,3,0,3,0.404888396122,0.00330478366467,"Ambo town","ET040515",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040515"
2025,5,1,0,1,0.404888396122,0.00330478366467,"Ambo town","ET040515",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040515"
2021,11,3,0,3,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2022,2,4,0,4,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2022,3,2,0,2,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2022,4,25,0,25,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2023,1,0,2,2,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2023,5,5,0,5,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2023,10,10,0,10,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2023,10,10,0,10,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2023,12,7,0,7,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2023,12,1,0,1,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2023,12,1,0,1,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2024,6,3,0,3,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2024,8,3,0,3,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2024,9,0,4,4,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2024,12,2,0,2,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,1,2,0,2,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,3,3,0,3,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,3,2,0,2,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,3,3,0,3,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,4,5,0,5,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,4,3,0,3,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,4,5,0,5,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,5,5,0,5,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2025,6,8,0,8,1.59264167559,0.0922281856212,"Abuna Ginde Beret","ET040516",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040516"
2016,3,2,0,2,1.3952769663,0.045232025857,"Toke Kutaye","ET040517",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040517"
2021,12,0,10,10,1.3952769663,0.045232025857,"Toke Kutaye","ET040517",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040517"
2022,5,10,0,10,1.3952769663,0.045232025857,"Toke Kutaye","ET040517",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040517"
2023,11,1,0,1,1.3952769663,0.045232025857,"Toke Kutaye","ET040517",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040517"
2021,11,0,3,3,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2021,12,9,11,20,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2022,2,0,7,7,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2022,6,4,0,4,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2022,6,5,0,5,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2023,9,4,0,4,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2023,10,10,0,10,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2024,6,3,0,3,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2024,8,8,0,8,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2024,11,3,0,3,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2025,3,2,0,2,1.47962843644,0.0397168116394,"Jibat","ET040518",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040518"
2021,4,7,0,7,1.09171733659,0.0366376435297,"Ifata","ET040519",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040519"
2022,8,4,0,4,1.09171733659,0.0366376435297,"Ifata","ET040519",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040519"
2022,9,7,0,7,1.09171733659,0.0366376435297,"Ifata","ET040519",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040519"
2022,10,2,0,2,1.09171733659,0.0366376435297,"Ifata","ET040519",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040519"
2022,12,10,0,10,1.09171733659,0.0366376435297,"Ifata","ET040519",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040519"
2023,1,1,0,1,1.09171733659,0.0366376435297,"Ifata","ET040519",NA,NA,NA,"West Shewa","ET0405","Oromia","ET04","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET04","ET0405","ET040519"
